Company,Catagory,Date,High,Low,Average,Standard Deviation
Adidas,manufacturing,2018-09-06,120.620003,119.25,119.9350015,0.9687384115
Adidas,manufacturing,2018-09-07,120.209999,119.080002,119.6450005,0.7990285414
Adidas,manufacturing,2018-09-10,120.839996,120.25,120.544998,0.4171901725
Adidas,manufacturing,2018-09-11,120.419998,118,119.209999,1.711196996
Adidas,manufacturing,2018-09-12,122.980003,121.459999,122.220001,1.074805136
Adidas,manufacturing,2018-09-13,123.25,122.339996,122.794998,0.6434699993
Adidas,manufacturing,2018-09-14,123.050003,121.940002,122.4950025,0.7848892342
Adidas,manufacturing,2018-09-17,122.059998,121.309998,121.684998,0.5303300859
Adidas,manufacturing,2018-09-18,123.190002,122.199997,122.6949995,0.7000392489
Adidas,manufacturing,2018-09-19,122.459999,121.860001,122.16,0.4242626545
Adidas,manufacturing,2018-09-20,123.800003,122.82,123.3100015,0.6929667669
Adidas,manufacturing,2018-09-21,124.410004,123.620003,124.0150035,0.5586150642
Adidas,manufacturing,2018-09-24,124,122.330002,123.165001,1.18086691
Adidas,manufacturing,2018-09-25,124.230003,123.230003,123.730003,0.7071067812
Adidas,manufacturing,2018-09-26,123.470001,121.599998,122.5349995,1.322291802
Adidas,manufacturing,2018-09-27,123.709999,122.800003,123.255001,0.6434643425
Adidas,manufacturing,2018-09-28,122.660004,121.629997,122.1450005,0.7283249344
Adidas,manufacturing,2018-10-01,124.099998,123.440002,123.77,0.4666876472
Adidas,manufacturing,2018-10-02,123.370003,122.779999,123.075001,0.4171958293
Adidas,manufacturing,2018-10-03,123.989998,122.980003,123.4850005,0.7141743135
Adidas,manufacturing,2018-10-04,121.779999,119.949997,120.864998,1.294006824
Adidas,manufacturing,2018-10-05,120.099998,118.949997,119.5249975,0.8131735055
Adidas,manufacturing,2018-10-08,119,117.879997,118.4399985,0.7919617162
Adidas,manufacturing,2018-10-09,117.720001,115.82,116.7700005,1.343503591
Adidas,manufacturing,2018-10-10,113.440002,111.410004,112.425003,1.435425352
Adidas,manufacturing,2018-10-11,112.720001,110.449997,111.584999,1.605135222
Adidas,manufacturing,2018-10-12,112.870003,110.470001,111.670002,1.697057689
Adidas,manufacturing,2018-10-15,113.309998,112.379997,112.8449975,0.6576100136
Adidas,manufacturing,2018-10-16,116.150002,114.980003,115.5650025,0.8273142269
Adidas,manufacturing,2018-10-17,117.050003,115.919998,116.4850005,0.7990341983
Adidas,manufacturing,2018-10-18,115.410004,113.260002,114.335003,1.520280994
Adidas,manufacturing,2018-10-19,117.650002,116.260002,116.955002,0.9828784258
Adidas,manufacturing,2018-10-22,115.379997,114.260002,114.8199995,0.7919560594
Adidas,manufacturing,2018-10-23,114.75,112.760002,113.755001,1.40714108
Adidas,manufacturing,2018-10-24,116.309998,113.440002,114.875,2.029393634
Adidas,manufacturing,2018-10-25,118.279999,115.57,116.9249995,1.91625867
Adidas,manufacturing,2018-10-26,116.910004,114.129997,115.5200005,1.965761801
Adidas,manufacturing,2018-10-29,117.599998,115.489998,116.544998,1.491995308
Adidas,manufacturing,2018-10-30,115.809998,114.339996,115.074997,1.039448383
Adidas,manufacturing,2018-10-31,118.580002,117.57,118.075001,0.7141792632
Adidas,manufacturing,2018-11-01,117.550003,116.120003,116.835003,1.011162697
Adidas,manufacturing,2018-11-02,118.980003,117.389999,118.185001,1.124302611
Adidas,manufacturing,2018-11-05,118.660004,117.260002,117.960003,0.9899509079
Adidas,manufacturing,2018-11-06,118.190002,116.769997,117.4799995,1.004095165
Adidas,manufacturing,2018-11-07,116.050003,113.949997,115,1.484928483
Adidas,manufacturing,2018-11-08,115.580002,113.959999,114.7700005,1.145515107
Adidas,manufacturing,2018-11-09,116.120003,115.050003,115.585003,0.7566042559
Adidas,manufacturing,2018-11-12,114.07,113.360001,113.7150005,0.5020451075
Adidas,manufacturing,2018-11-13,116.970001,115.190002,116.0800015,1.258649363
Adidas,manufacturing,2018-11-14,117.639999,115.699997,116.669998,1.37178857
Adidas,manufacturing,2018-11-15,117.540001,115.32,116.4300005,1.569777761
Adidas,manufacturing,2018-11-16,117.300003,115.739998,116.5200005,1.103090114
Adidas,manufacturing,2018-11-19,115.900002,114.269997,115.0849995,1.152587589
Adidas,manufacturing,2018-11-20,114.129997,112.07,113.0999985,1.456637848
Adidas,manufacturing,2018-11-21,116.769997,115,115.8849985,1.251576881
Adidas,manufacturing,2018-11-23,114.949997,113.849998,114.3999975,0.7778167522
Adidas,manufacturing,2018-11-26,113.870003,112.510002,113.1900025,0.9616659295
Adidas,manufacturing,2018-11-27,112.849998,112.220001,112.5349995,0.4454751508
Adidas,manufacturing,2018-11-28,114.139999,112,113.0699995,1.513207805
Adidas,manufacturing,2018-11-29,113.290001,112.339996,112.8149985,0.6717549777
Adidas,manufacturing,2018-11-30,110.989998,109.550003,110.2700005,1.018230229
Adidas,manufacturing,2018-12-03,112.830002,112.150002,112.490002,0.4808326112
Adidas,manufacturing,2018-12-04,113.209999,110.529999,111.869999,1.895046174
Adidas,manufacturing,2018-12-06,111.5,109.57,110.535,1.364716088
Adidas,manufacturing,2018-12-07,113.220001,110.620003,111.920002,1.838476217
Adidas,manufacturing,2018-12-10,110.790001,109.18,109.9850005,1.138442625
Adidas,manufacturing,2018-12-11,112.169998,111.190002,111.68,0.6929618171
Adidas,manufacturing,2018-12-12,113.699997,112.809998,113.2549975,0.6293243281
Adidas,manufacturing,2018-12-13,113.900002,113.139999,113.5200005,0.537403275
Adidas,manufacturing,2018-12-14,110.779999,109.75,110.2649995,0.7283192775
Adidas,manufacturing,2018-12-17,106.849998,104.879997,105.8649975,1.393001066
Adidas,manufacturing,2018-12-18,107.129997,105.480003,106.305,1.166721946
Adidas,manufacturing,2018-12-19,107.349998,104.919998,106.134998,1.718269478
Adidas,manufacturing,2018-12-20,105.419998,104.089996,104.754997,0.9404534332
Tesla,manufacturing,2017-12-20,333.100006,325.040009,329.0700075,5.699278535
Tesla,manufacturing,2017-12-21,333.73999,327.209991,330.4749905,4.617406574
Tesla,manufacturing,2017-12-22,330.920013,324.820007,327.87001,4.313355608
Tesla,manufacturing,2017-12-26,323.940002,316.579987,320.2599945,5.204316516
Tesla,manufacturing,2017-12-27,317.679993,310.75,314.2149965,4.900245044
Tesla,manufacturing,2017-12-28,315.820007,309.540009,312.680008,4.440629172
Tesla,manufacturing,2017-12-29,316.410004,310,313.205002,4.532557296
Tesla,manufacturing,2018-01-02,322.109985,311,316.5549925,7.855945732
Tesla,manufacturing,2018-01-03,325.25,315.549988,320.399994,6.858944263
Tesla,manufacturing,2018-01-04,318.549988,305.679993,312.1149905,9.100460738
Tesla,manufacturing,2018-01-05,317.23999,312,314.619995,3.705232462
Tesla,manufacturing,2018-01-08,337.019989,315.5,326.2599945,15.21693015
Tesla,manufacturing,2018-01-09,338.799988,327.399994,333.099991,8.061013063
Tesla,manufacturing,2018-01-10,337,330,333.5,4.949747468
Tesla,manufacturing,2018-01-11,344.809998,333.26001,339.035004,8.167074837
Tesla,manufacturing,2018-01-12,340.410004,333.670013,337.0400085,4.765893341
Tesla,manufacturing,2018-01-16,345,334.799988,339.899994,7.212497653
Tesla,manufacturing,2018-01-17,349,339.75,344.375,6.540737726
Tesla,manufacturing,2018-01-18,352.299988,343.73999,348.019989,6.052832633
Tesla,manufacturing,2018-01-19,350.589996,342.600006,346.595001,5.649776111
Tesla,manufacturing,2018-01-22,357.829987,349.200012,353.5149995,6.102313844
Tesla,manufacturing,2018-01-23,360.5,351,355.75,6.717514421
Tesla,manufacturing,2018-01-24,354.75,343.519989,349.1349945,7.940816931
Tesla,manufacturing,2018-01-25,349.200012,336.399994,342.800003,9.050979527
Tesla,manufacturing,2018-01-26,344,335.709991,339.8549955,5.86192158
Tesla,manufacturing,2018-01-29,350.850006,338.279999,344.5650025,8.888337189
Tesla,manufacturing,2018-01-30,348.269989,342.170013,345.220001,4.313334395
Tesla,manufacturing,2018-01-31,356.190002,345.190002,350.690002,7.778174593
Tesla,manufacturing,2018-02-01,359.660004,348.630005,354.1450045,7.799387089
Tesla,manufacturing,2018-02-02,351.950012,340.51001,346.230011,8.089302991
Tesla,manufacturing,2018-02-05,344.470001,333,338.7350005,8.110515487
Tesla,manufacturing,2018-02-06,336.220001,323.5,329.8600005,8.994398964
Tesla,manufacturing,2018-02-07,346,335.660004,340.830002,7.311481289
Tesla,manufacturing,2018-02-08,348.619995,314.600006,331.6100005,24.05576492
Tesla,manufacturing,2018-02-09,320.980011,294.76001,307.8700105,18.54034051
Tesla,manufacturing,2018-02-12,318.079987,306.25,312.1649935,8.365064029
Tesla,manufacturing,2018-02-13,324.190002,312.51001,318.350006,8.259001547
Tesla,manufacturing,2018-02-14,326.170013,318.519989,322.345001,5.409383847
Tesla,manufacturing,2018-02-15,334.119995,322.399994,328.2599945,8.287292183
Tesla,manufacturing,2018-02-16,343.119995,331.640015,337.380005,8.117571706
Tesla,manufacturing,2018-02-20,340.839996,331.5,336.169998,6.604374508
Tesla,manufacturing,2018-02-21,339.690002,333.170013,336.4300075,4.610328435
Tesla,manufacturing,2018-02-22,347.440002,334.75,341.095001,8.973186467
Tesla,manufacturing,2018-02-23,354.98999,347.100006,351.044998,5.57906119
Tesla,manufacturing,2018-02-26,359,352.359985,355.6799925,4.695199634
Tesla,manufacturing,2018-02-27,359.98999,350.01001,355,7.056911534
Tesla,manufacturing,2018-02-28,355.23999,342.220001,348.7299955,9.206522513
Tesla,manufacturing,2018-03-01,348.670013,330.070007,339.37001,13.15219037
Tesla,manufacturing,2018-03-02,335.220001,322.970001,329.095001,8.66205807
Tesla,manufacturing,2018-03-05,337.75,329.290009,333.5200045,5.982117005
Tesla,manufacturing,2018-03-06,336.369995,327.029999,331.699997,6.604374508
Tesla,manufacturing,2018-03-07,332.5,321.73999,327.119995,7.608476037
Tesla,manufacturing,2018-03-08,333.299988,326.269989,329.7849885,4.970959965
Tesla,manufacturing,2018-03-09,328.48999,322.369995,325.4299925,4.327489965
Tesla,manufacturing,2018-03-12,347.209991,326.5,336.8549955,14.64417507
Tesla,manufacturing,2018-03-13,347.209991,326.5,336.8549955,14.64417507
Tesla,manufacturing,2018-03-14,339.809998,323.929993,331.8699955,11.22885922
Tesla,manufacturing,2018-03-15,332.850006,321.100006,326.975006,8.308504679
Tesla,manufacturing,2018-03-16,327.399994,319.070007,323.2350005,5.890190295
Tesla,manufacturing,2018-03-19,320.75,309.670013,315.2100065,7.834733943
Tesla,manufacturing,2018-03-20,316.25,308.76001,312.505005,5.29622272
Tesla,manufacturing,2018-03-21,322.440002,310.190002,316.315002,8.66205807
Tesla,manufacturing,2018-03-22,318.820007,308.179993,313.5,7.523626051
Tesla,manufacturing,2018-03-23,311.25,300.450012,305.850006,7.636744752
Tesla,manufacturing,2018-03-26,307.589996,291.359985,299.4749905,11.47635084
Tesla,manufacturing,2018-03-27,304.269989,277.179993,290.724991,19.15551987
Tesla,manufacturing,2018-03-28,268.679993,252.100006,260.3899995,11.72382124
Tesla,manufacturing,2018-03-29,270.959991,248.210007,259.584999,16.08666796
Tesla,manufacturing,2018-04-02,260.329987,244.589996,252.4599915,11.12985437
Tesla,manufacturing,2018-04-03,273.350006,254.490005,263.9200055,13.3360346
Tesla,manufacturing,2018-04-04,288.369995,252,270.1849975,25.7174701
Tesla,manufacturing,2018-04-05,306.26001,288.200012,297.230011,12.77034705
Tesla,manufacturing,2018-04-06,309.279999,295.5,302.3899995,9.743930738
Tesla,manufacturing,2018-04-09,309.5,289.209991,299.3549955,14.34720295
Tesla,manufacturing,2018-04-10,307.100006,293.679993,300.3899995,9.489382196
Tesla,manufacturing,2018-04-11,308.980011,299.660004,304.3200075,6.59024015
Tesla,manufacturing,2018-04-12,303.950012,293.679993,298.8150025,7.262000078
Tesla,manufacturing,2018-04-13,303.950012,295.980011,299.9650115,5.635641753
Tesla,manufacturing,2018-04-16,299.660004,289.01001,294.335007,7.530682977
Tesla,manufacturing,2018-04-17,292.170013,282.51001,287.3400115,6.830653628
Tesla,manufacturing,2018-04-18,300.23999,288.160004,294.199997,8.541840017
Tesla,manufacturing,2018-04-19,301.01001,288.549988,294.779999,8.81056605
Tesla,manufacturing,2018-04-20,299.980011,289.75,294.8650055,7.23371015
Tesla,manufacturing,2018-04-23,291.619995,282.329987,286.974991,6.569027654
Tesla,manufacturing,2018-04-24,287.089996,278.459991,282.7749935,6.102335057
Tesla,manufacturing,2018-04-25,285.160004,277.25,281.205002,5.593217468
Tesla,manufacturing,2018-04-26,285.790009,276.5,281.1450045,6.569028361
Tesla,manufacturing,2018-04-27,294.470001,283.829987,289.149994,7.523626051
Tesla,manufacturing,2018-04-30,298.730011,292.5,295.6150055,4.405283025
Tesla,manufacturing,2018-05-01,300.820007,293.220001,297.020004,5.37401578
Tesla,manufacturing,2018-05-02,306.850006,297.779999,302.3150025,6.413463455
Tesla,manufacturing,2018-05-03,288.040009,275.230011,281.63501,9.058036453
Tesla,manufacturing,2018-05-04,296.859985,279.519989,288.189987,12.26122876
Tesla,manufacturing,2018-05-07,305.959991,295.170013,300.565002,7.629666613
Tesla,manufacturing,2018-05-08,307.75,299,303.375,6.187184335
Tesla,manufacturing,2018-05-09,307.01001,300.049988,303.529999,4.921478753
Tesla,manufacturing,2018-05-10,312.98999,304.109985,308.5499875,6.279111752
Tesla,manufacturing,2018-05-11,308.880005,299.079987,303.979996,6.929659184
Tesla,manufacturing,2018-05-14,304.940002,291.619995,298.2799985,9.418667275
Tesla,manufacturing,2018-05-15,286.959991,280.5,283.7299955,4.567903443
Tesla,manufacturing,2018-05-16,288.809998,281.559998,285.184998,5.126524164
Tesla,manufacturing,2018-05-17,289.190002,283.970001,286.5800015,3.691098105
Tesla,manufacturing,2018-05-18,284.649994,274,279.324997,7.530682977
Tesla,manufacturing,2018-05-21,291.48999,281.299988,286.394989,7.205419515
Tesla,manufacturing,2018-05-22,288,273.420013,280.7100065,10.30960768
Tesla,manufacturing,2018-05-23,279.910004,274,276.955002,4.179003905
Tesla,manufacturing,2018-05-24,281.109985,274.890015,278,4.398182966
Tesla,manufacturing,2018-05-25,279.640015,275.609985,277.625,2.849661541
Tesla,manufacturing,2018-05-29,286.5,276.149994,281.324997,7.318559428
Tesla,manufacturing,2018-05-30,295.01001,281.600006,288.305008,9.482304764
Tesla,manufacturing,2018-05-31,290.369995,282.929993,286.649994,5.260875866
Tesla,manufacturing,2018-06-01,291.950012,283.839996,287.895004,5.734647309
Tesla,manufacturing,2018-06-04,299,293.549988,296.274994,3.853740443
Tesla,manufacturing,2018-06-05,297.799988,286.73999,292.269989,7.820599586
Tesla,manufacturing,2018-06-06,322.170013,297.480011,309.825012,17.45846784
Tesla,manufacturing,2018-06-07,330,313.579987,321.7899935,11.61070254
Tesla,manufacturing,2018-06-08,324.480011,317.149994,320.8150025,5.183104727
Tesla,manufacturing,2018-06-11,334.660004,322.5,328.580002,8.598421288
Tesla,manufacturing,2018-06-12,354.970001,338,346.4850005,11.99960278
Tesla,manufacturing,2018-06-13,347.200012,339.799988,343.5,5.232607151
Tesla,manufacturing,2018-06-14,358.75,346.600006,352.675003,8.591343149
Tesla,manufacturing,2018-06-15,364.670013,351.25,357.9600065,9.489382196
Tesla,manufacturing,2018-06-18,373.730011,354.5,364.1150055,13.59767118
Tesla,manufacturing,2018-06-19,370,346.25,358.125,16.79378605
Tesla,manufacturing,2018-06-20,364.380005,352,358.1900025,8.753985487
Tesla,manufacturing,2018-06-21,366.209991,346.269989,356.23999,14.09971063
Tesla,manufacturing,2018-06-22,352.25,332,342.125,14.31891232
Tesla,manufacturing,2018-06-25,338.470001,327.5,332.9850005,7.756962097
Tesla,manufacturing,2018-06-26,343.549988,325.799988,334.674988,12.55114537
Tesla,manufacturing,2018-06-27,350.790009,339.5,345.1450045,7.983241924
Tesla,manufacturing,2018-06-28,357.019989,346.109985,351.564987,7.714537811
Tesla,manufacturing,2018-06-29,353.859985,342.410004,348.1349945,8.09635921
Tesla,manufacturing,2018-07-02,364.779999,329.850006,347.3150025,24.69923492
Tesla,manufacturing,2018-07-03,332.48999,309.690002,321.089996,16.12202613
Tesla,manufacturing,2018-07-05,314.390015,296.220001,305.305008,12.84814011
Tesla,manufacturing,2018-07-06,312.070007,302,307.0350035,7.120570236
Tesla,manufacturing,2018-07-09,318.519989,308,313.2599945,7.43875556
Tesla,manufacturing,2018-07-10,327.679993,319.200012,323.4400025,5.996252069
Tesla,manufacturing,2018-07-11,321.940002,315.070007,318.5050045,4.857820051
Tesla,manufacturing,2018-07-12,323.230011,312.769989,318,7.396352488
Tesla,manufacturing,2018-07-13,319.579987,309.25,314.4149935,7.304403857
Tesla,manufacturing,2018-07-16,315.160004,306.25,310.705002,6.300324249
Tesla,manufacturing,2018-07-17,324.73999,308.5,316.619995,11.48340706
Tesla,manufacturing,2018-07-18,325.5,316.25,320.875,6.540737726
Tesla,manufacturing,2018-07-19,323.540009,314.01001,318.7750095,6.738726918
Tesla,manufacturing,2018-07-20,323.23999,311.709991,317.4749905,8.15294048
Tesla,manufacturing,2018-07-23,305.5,292.859985,299.1799925,8.937840321
Tesla,manufacturing,2018-07-24,307.720001,292.549988,300.1349945,10.72681906
Tesla,manufacturing,2018-07-25,309.619995,294.5,302.0599975,10.691451
Tesla,manufacturing,2018-07-26,310.700012,303.640015,307.1700135,4.992171754
Tesla,manufacturing,2018-07-27,307.690002,295.339996,301.514999,8.73277299
Tesla,manufacturing,2018-07-30,296.100006,286.130005,291.1150055,7.049855316
Tesla,manufacturing,2018-07-31,298.320007,289.070007,293.695007,6.540737726
Tesla,manufacturing,2018-08-01,303,293,298,7.071067812
Tesla,manufacturing,2018-08-02,349.98999,323.160004,336.574997,18.97166504
Tesla,manufacturing,2018-08-03,355,342.529999,348.7649995,8.817622269
Tesla,manufacturing,2018-08-06,354.980011,341.820007,348.400009,9.305528069
Tesla,manufacturing,2018-08-07,387.459991,339.149994,363.3049925,34.16032648
Tesla,manufacturing,2018-08-08,382.640015,367.119995,374.880005,10.97431139
Tesla,manufacturing,2018-08-09,367.01001,345.730011,356.3700105,15.0472316
Tesla,manufacturing,2018-08-10,360,346,353,9.899494937
Tesla,manufacturing,2018-08-13,363.190002,349.019989,356.1049955,10.01971228
Tesla,manufacturing,2018-08-14,359.200012,347.100006,353.150009,8.555996295
Tesla,manufacturing,2018-08-15,344.48999,332.140015,338.3150025,8.73275107
Tesla,manufacturing,2018-08-16,342.279999,333.820007,338.050003,5.982117712
Tesla,manufacturing,2018-08-17,326.769989,303.529999,315.149994,16.43315452
Tesla,manufacturing,2018-08-20,308.5,288.200012,298.350006,14.35425917
